,flagged_reviews,one_star_count,total_reviews,total_stars,word_count,proportion_flagged_reviews,average_flagged_words_per_review,average_stars_per_review,proportion_one_star,name,neighborhood,address,postal_code,stars,review_count,categories
i0EtEzlEkOho6YcLG29bvw,3,12,16,27,5,0.1875,0.3125,1.6875,0.75,McDonald's,Downtown,2050 E Charleston Blvd,89104.0,1.5,16.0,Fast Food;Burgers;Restaurants
XA2ZDogxfv-1DVam9q4R6Q,0,2,8,32,0,0.0,0.0,4.0,0.25,O'Reilly's Auto Parts,Northwest,8410 W Cheyenne Ave,89129.0,4.0,8.0,Auto Parts & Supplies;Automotive
eLFRsekUD62-UPj8Ov_STw,0,1,7,21,0,0.0,0.0,3.0,0.14285714285714285,Life Uniform,Westside,4300 Meadows Ln,89107.0,3.0,7.0,Shopping;Women's Clothing;Uniforms;Fashion;Medical Supplies
AHnvBkGTNlpAVTmg-k0Bsg,1,3,7,22,1,0.14285714285714285,0.14285714285714285,3.142857142857143,0.42857142857142855,Subway,Eastside,3654 E Flamingo Rd,89121.0,3.0,7.0,Restaurants;Fast Food;Sandwiches
0hXf4uRaCo_HqbOYbpcGdQ,0,0,14,70,0,0.0,0.0,5.0,0.0,Power Up Gaming,Southeast,9890 S Maryland Pkwy,89138.0,5.0,14.0,LAN Centers;Arcades;Local Flavor;Shopping;Videos & Video Game Rental;Video Game Stores;Books;Mags;Music & Video;Arts & Entertainment
jc0-xblE8ChUcfdfzbBTtw,3,3,12,45,3,0.25,0.25,3.75,0.25,Babydoll Beauty Couture,,1940 N Decatur Blvd,89130.0,4.0,12.0,Cosmetics & Beauty Supply;Jewelry;Hair Salons;Beauty & Spas;Hair Stylists;Hair Extensions;Shopping
ZYkAMs9UcYuwaXSiGczSkA,2,11,26,61,4,0.07692307692307693,0.15384615384615385,2.3461538461538463,0.4230769230769231,McDonald's,Centennial,8425 Centennial Pkwy,89149.0,2.5,26.0,Fast Food;Burgers;Restaurants
tp6ZFwX3ZuK0MuU7STH50Q,0,0,6,30,0,0.0,0.0,5.0,0.0,Innovative Healing,Northwest,7045 W Ann Rd,89130.0,5.0,6.0,Massage;Life Coach;Health & Medical;Massage Therapy;Meditation Centers;Fitness & Instruction;Active Life;Professional Services;Beauty & Spas;Skin Care;Eyelash Service
Nc0wcS1bg-R_4_yYNkE4Jw,1,1,7,31,1,0.14285714285714285,0.14285714285714285,4.428571428571429,0.14285714285714285,Nails By Kim Prufer,Summerlin,10300 W Charleston Blvd,89135.0,4.5,7.0,Nail Salons;Beauty & Spas;Nail Technicians
nSQBL7E9JdN40Dcg-QiFJA,0,4,10,29,0,0.0,0.0,2.9,0.4,Sports Bar - At Aria Resort & Casino,The Strip,3730 S Las Vegas Blvd,89109.0,3.0,10.0,Sports Bars;Nightlife;Bars
-B1PzLYsOSL9rda--Wr7tQ,0,0,4,16,0,0.0,0.0,4.0,0.0,Flare Bar,Southwest,3333 Blue Diamond Rd,89139.0,4.0,4.0,Nightlife;Casinos;Arts & Entertainment;Bars
MaqIoGwyD3K3b2i0VM8zOQ,0,1,9,34,0,0.0,0.0,3.7777777777777777,0.1111111111111111,Firehouse Subs,Westside,1121 S Decatur Blvd,89102.0,4.0,9.0,Fast Food;Sandwiches;Delis;Restaurants
EsuTHFGyulH6THuN1ayXtA,0,2,20,75,0,0.0,0.0,3.75,0.1,Bill and Lillie Heinrich YMCA,Westside,4141 Meadows Ln,89107.0,4.0,20.0,Gyms;Active Life;Fitness & Instruction;Child Care & Day Care;Trainers;Local Services
nrEIm5c7_LNJcLlCRXxCdw,0,0,6,30,0,0.0,0.0,5.0,0.0,Jesi Hilts at Body Spa Red Rock,Summerlin,10300 W Charleston Blvd,89135.0,5.0,6.0,Hair Stylists;Men's Hair Salons;Beauty & Spas;Hair Extensions;Hair Salons
Z1HnNAGBt0y9uZX1a1_9sQ,0,5,14,44,0,0.0,0.0,3.142857142857143,0.35714285714285715,Subway,,7500 W Lake Mead Blvd,89128.0,3.0,14.0,Food;Fast Food;Sandwiches;Restaurants
_ULxHE2fF-9C4cCRBdFbiw,1,2,7,26,1,0.14285714285714285,0.14285714285714285,3.7142857142857144,0.2857142857142857,Signature Real Estate Group Northwest,Centennial,7181 N Hualapai Way,89166.0,3.5,7.0,Real Estate;Real Estate Services;Real Estate Agents;Home Services;Property Management
2_ZuKFEbkZTV7lStCqUUSw,0,7,16,47,0,0.0,0.0,2.9375,0.4375,Petite Bisou Salon,,6370 W Flamingo Rd,89103.0,3.0,16.0,Pet Services;Pet Groomers;Pets
vsGqvLu4OlL2GDmPWSVx_w,0,0,7,31,0,0.0,0.0,4.428571428571429,0.0,Flame Kabob,Westside,6350 W Charleston Blvd,89146.0,4.5,7.0,Persian/Iranian;Restaurants;Middle Eastern
R70Fs60Tp4rS6QjZjOrvZA,0,1,6,16,0,0.0,0.0,2.6666666666666665,0.16666666666666666,DOC Holliday's Saloons,,9310 S Eastern Ave,89123.0,2.5,6.0,Nightlife;Bars;Restaurants;American (New)
37f9w8jmMwa_QQ9GDjs7hg,0,0,4,20,0,0.0,0.0,5.0,0.0,Herbology Tours,Westside,2550 S Rainbow Blvd,89146.0,5.0,4.0,Shopping;Cannabis Dispensaries;Cannabis Tours;Health & Medical;Bus Tours;Hotels & Travel;Cannabis Clinics;Tours
MsxXvGps1fjERgIQa0NtRw,1,2,6,14,1,0.16666666666666666,0.16666666666666666,2.3333333333333335,0.3333333333333333,A & L's Family Restaurant,,4889 E Craig Rd,89115.0,2.5,6.0,Restaurants;American (New)
TZ0sFZnJi1w4CM0IcA4T6w,5,2,18,61,6,0.2777777777777778,0.3333333333333333,3.388888888888889,0.1111111111111111,Tacos Los Toritos,Eastside,855 E Twain Ave,89169.0,3.5,18.0,Restaurants;Mexican
gndFFwW-jmC76cEh5-s0Rw,1,3,22,83,1,0.045454545454545456,0.045454545454545456,3.772727272727273,0.13636363636363635,Sam's Town Bowling,,5111 Boulder Hwy,89122.0,4.0,22.0,Bowling;Active Life
xHEqgRS_p8ZE8GTgcJc2Hg,4,12,23,47,6,0.17391304347826086,0.2608695652173913,2.0434782608695654,0.5217391304347826,Jack in the Box,Southwest,7980 S Rainbow Blvd,89139.0,2.0,23.0,Fast Food;Burgers;Restaurants
fceDN4P7yV_JdPZ34tlqNA,0,0,3,14,0,0.0,0.0,4.666666666666667,0.0,Moehrle Clinic,Southeast,7291 S Eastern Ave,89119.0,4.5,3.0,Chiropractors;Health & Medical
9SkCjP0DtYCxO-DiYLuCFA,0,1,10,40,0,0.0,0.0,4.0,0.1,On The Fringe - Studio Salon,Spring Valley,7155 S Rainbow Blvd,89118.0,4.0,10.0,Beauty & Spas;Hair Stylists;Hair Salons
KUbCQ2ah__c5x0q_6b4oTA,0,0,14,65,0,0.0,0.0,4.642857142857143,0.0,Mar Y Tierra,,712 N Eastern Ave,89101.0,4.5,14.0,Restaurants;Mexican;Seafood
s71FeGvSVeNwcui320Amaw,0,2,5,13,0,0.0,0.0,2.6,0.4,Bose Factory Store,Southeast,7400 Las Vegas Blvd S,89123.0,2.5,5.0,Shopping;Electronics
k6cgbFTfQEIIo8wwCA0qpw,0,5,7,12,0,0.0,0.0,1.7142857142857142,0.7142857142857143,Regal Nails,,4350 N Nellis Blvd,89115.0,1.5,7.0,Beauty & Spas;Nail Salons
iUGdlpOMN8f0PTydikdxyw,0,0,5,15,0,0.0,0.0,3.0,0.0,Pick Up Stix,,2101 N Rainbow Blvd,89108.0,3.0,5.0,Restaurants;Chinese
VSKuaELhYMXOpLql_r4Z0A,10,3,17,59,20,0.5882352941176471,1.1764705882352942,3.4705882352941178,0.17647058823529413,Canter's Las Vegas,The Strip,3545 S Las Vegas Blvd,89109.0,3.5,17.0,Delis;Restaurants
JjA9YGxiQ_igfM7IWzGryg,0,5,6,10,0,0.0,0.0,1.6666666666666667,0.8333333333333334,Copa Airlines,Southeast,5757 Wayne Newton Blvd,89119.0,1.5,6.0,Airports;Transportation;Hotels & Travel;Airlines
OasGU95u0ojZvyaIqeWvQA,0,3,10,30,0,0.0,0.0,3.0,0.3,Big 5 Sporting Goods,Eastside,2797 S Maryland Pkwy,89109.0,3.0,10.0,Sporting Goods;Shopping
kJSCza1QIOxB0R3ga8Sh_g,0,2,13,43,0,0.0,0.0,3.3076923076923075,0.15384615384615385,Spotlight Lounge,Downtown,975 E Sahara Ave,89104.0,3.5,13.0,Bars;Gay Bars;Nightlife;Lounges
jHFD4oOL2ZFmky44bXGuvg,6,6,15,33,12,0.4,0.8,2.2,0.4,LAKA Manicure Express,Southeast,7400 Las Vegas Blvd S,89123.0,2.0,15.0,Beauty & Spas;Nail Salons
zQdVsGQf2fePGfPydj_4-g,0,1,3,11,0,0.0,0.0,3.6666666666666665,0.3333333333333333,Allstate Insurance Agent: Linda Baumann,Southwest,8090 S Durango Dr,89113.0,3.5,3.0,Auto Insurance;Life Insurance;Financial Services;Home & Rental Insurance;Insurance
iSACB-ymuax7IiqjTkPdJA,12,0,15,63,12,0.8,0.8,4.2,0.0,Band of Magicians,The Strip,3801 S Las Vegas Blvd,89109.0,4.0,15.0,Arts & Entertainment;Performing Arts
TFybLreUjQyx0zLq5tW7VA,0,3,32,114,0,0.0,0.0,3.5625,0.09375,Lucky Fish Sushi & Grill,Chinatown,3400 S Jones Blvd,89146.0,3.5,32.0,Japanese;Sushi Bars;Restaurants
5KRe7GMvbr-0pyncIM48-A,0,1,5,13,0,0.0,0.0,2.6,0.2,Starbucks,Westside,8540 W Desert Inn Rd,89117.0,2.5,5.0,Food;Coffee & Tea
yWe4rieG7ifkzmbKW9vnjg,0,0,5,18,0,0.0,0.0,3.6,0.0,Casa Cocina,,5255 Boulder Hwy,89122.0,3.5,5.0,Mexican;Restaurants
PnSOaN7kg6S9fFHX9RCtMA,0,2,6,15,0,0.0,0.0,2.5,0.3333333333333333,Milano's Pizza,Chinatown,3650 S Decatur Blvd,89103.0,2.5,6.0,Restaurants;Pizza
V78f9CdEVTkKFkyhdTYVrQ,2,7,44,156,3,0.045454545454545456,0.06818181818181818,3.5454545454545454,0.1590909090909091,IHOP,Northwest,6870 W Cheyenne Ave,89108.0,3.5,44.0,American (Traditional);Restaurants;American (New);Breakfast & Brunch
mrsRFhQS0nxrmHHqgTEWtw,0,0,9,38,0,0.0,0.0,4.222222222222222,0.0,Escape Salon & Spa,Spring Valley,5479 S Rainbow Blvd,89118.0,4.0,9.0,Beauty & Spas;Nail Salons
d5jNxllk5BFt9R4YUEnSyQ,6,2,20,76,6,0.3,0.3,3.8,0.1,Yukon Grille,,4575 Boulder Hwy,89121.0,4.0,20.0,American (New);Restaurants;Steakhouses;Food
tzWel0UC8ItdmPAY4zi6wA,0,15,19,29,0,0.0,0.0,1.5263157894736843,0.7894736842105263,Popeyes Louisiana Kitchen,University,1229 E Flamingo Rd,89119.0,1.5,19.0,Restaurants;Fast Food;Chicken Wings;American (Traditional)
DiA78qPtp6rfRNdomzjBbw,0,1,17,62,0,0.0,0.0,3.6470588235294117,0.058823529411764705,Joshan Filipino Oriental Market,Southeast,6325 E Russell Rd,89122.0,3.5,17.0,Food;Convenience Stores;Restaurants;Chinese
Ohy6TtDSeJkVAtIHXP7pMw,0,4,10,30,0,0.0,0.0,3.0,0.4,Subway,Eastside,3900 Paradise Rd,89169.0,3.0,9.0,American (Traditional);Fast Food;Sandwiches;Restaurants
odQGs2Rv0nC0fHh4Gfp2iA,0,0,9,35,0,0.0,0.0,3.888888888888889,0.0,Ramen Noodle,Northwest,3350 Novat St,89129.0,4.0,9.0,Ramen;Japanese;Restaurants
gKPtYs5Qtx-nFZO92jj4uQ,0,1,3,11,0,0.0,0.0,3.6666666666666665,0.3333333333333333,I Do Wedding Planning,Southeast,9850 S Maryland Pkwy,89183.0,3.5,3.0,Event Planning & Services;Party & Event Planning;Wedding Planning
jkAr4Dnoh7fZL66DNv6jqg,11,0,36,142,11,0.3055555555555556,0.3055555555555556,3.9444444444444446,0.0,Red Mango,Eastside,4480 Paradise Rd,89169.0,4.0,36.0,Desserts;Food
2hrj6ISpLJmvRen3AZkBWw,1,4,13,36,4,0.07692307692307693,0.3076923076923077,2.769230769230769,0.3076923076923077,Subway,Northwest,5655 Centennial Center Blvd,89149.0,3.0,13.0,Restaurants;Sandwiches;Fast Food
Qp1yR-BkpsmJZHRVw-2dkg,0,3,4,8,0,0.0,0.0,2.0,0.75,Club 2100,Downtown,2100 Fremont St,89101.0,2.0,4.0,Music Venues;Nightlife;Arts & Entertainment
BqXuk5peVO-lIovXCv9CyQ,3,1,28,126,3,0.10714285714285714,0.10714285714285714,4.5,0.03571428571428571,Veggy Street,Spring Valley,5135 S Fort Apache Rd,89148.0,4.5,28.0,Gluten-Free;Fast Food;Vegetarian;Restaurants;Sandwiches;Vegan
eJYLFG7BKCxE7uqrEolXVw,0,3,9,31,0,0.0,0.0,3.4444444444444446,0.3333333333333333,Thrifty's Ice cream,Centennial,3655 S Durango Dr,89147.0,3.5,9.0,Food;Ice Cream & Frozen Yogurt
6gVvEanoJzixwpbbrg4D2Q,3,1,17,81,3,0.17647058823529413,0.17647058823529413,4.764705882352941,0.058823529411764705,Wyrd Vapor Vape Shop,Westside,5900 W Charleston Blvd,89146.0,5.0,17.0,Vape Shops;Shopping;Tobacco Shops
ylwIzIHOjk5ECMoD6Af-cg,0,0,14,65,0,0.0,0.0,4.642857142857143,0.0,Dish Function All Chefs,Downtown,1675 Industrial Rd,89102.0,4.5,14.0,Restaurants;Food Delivery Services;Caterers;Burgers;Seafood;Event Planning & Services;Food;Breakfast & Brunch
02giJIMo2sfua2wHfCbG-A,0,0,43,202,0,0.0,0.0,4.6976744186046515,0.0,Tea Space Sunset Park,Southeast,7425 S Eastern Ave,89123.0,4.5,43.0,Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Desserts;Food;Tea Rooms
KBKE7XTLLe2uUqmzuYUyHQ,0,10,38,117,0,0.0,0.0,3.0789473684210527,0.2631578947368421,Verdi Restaurant & Pizzeria,Centennial,7240 W Azure Dr,89130.0,3.0,38.0,Italian;Restaurants;Pizza
v2GJWvZqEAjUc22hZUYzYw,0,1,12,53,0,0.0,0.0,4.416666666666667,0.08333333333333333,John Armond Actor's Studio,Westside,8125 W Sahara Ave,89117.0,4.5,12.0,Education;Performing Arts;Specialty Schools;Art Schools;Arts & Entertainment
l7WbUuszqp4k4rUh7ieNIA,1,2,5,17,1,0.2,0.2,3.4,0.4,Dotty's,,4213 Boulder Hwy,89121.0,3.5,5.0,Arts & Entertainment;Casinos
r85zek8lvsdtW-1qfCosug,0,2,3,7,0,0.0,0.0,2.3333333333333335,0.6666666666666666,Proactiv,The Strip,3200 S Las Vegas Blvd,89109.0,2.5,3.0,Beauty & Spas;Cosmetics & Beauty Supply;Shopping
yiA2O4jZRw7qsuirFX7kqw,1,2,5,10,1,0.2,0.2,2.0,0.4,Valero,Westside,6100 W Charleston Blvd,89146.0,2.0,5.0,Automotive;Gas Stations
OHWebQuqI-AbB00zpLnWDg,0,4,11,36,0,0.0,0.0,3.272727272727273,0.36363636363636365,Southern Style,Northwest,4371 N Rancho Dr,89130.0,3.5,11.0,Seafood;Southern;Soul Food;Restaurants
O6QyQodq5P80ThaZ1HnQCQ,35,14,43,108,62,0.813953488372093,1.441860465116279,2.511627906976744,0.32558139534883723,Beauty Supply Warehouse,,1401 N Decatur Blvd,89108.0,2.5,43.0,Shopping;Beauty & Spas;Cosmetics & Beauty Supply
ruH7MFlSuDua1SuxupNgMw,1,1,4,11,2,0.25,0.5,2.75,0.25,The Deli at Eastside Cannery,,5255 Boulder Hwy,89122.0,3.0,4.0,Restaurants;Delis
Hzj6oJIZFI4dh5ABDLNgEw,7,24,34,67,11,0.20588235294117646,0.3235294117647059,1.9705882352941178,0.7058823529411765,Cleopatra Nails,Sunrise,2585 S Nellis Blvd,89121.0,2.0,34.0,Nail Salons;Beauty & Spas
BM7Q7WHJWqNfyEzq0k4mdw,0,7,13,32,0,0.0,0.0,2.4615384615384617,0.5384615384615384,Subway,Chinatown,3735 Spring Mountain,89102.0,2.5,13.0,Restaurants;Sandwiches;Fast Food
Zn1_GLLdjvVDg2Na-fsnxA,0,3,7,15,0,0.0,0.0,2.142857142857143,0.42857142857142855,Belgian Beer Cafe,Southeast,5757 Wayne Newton Blvd,89119.0,2.0,7.0,Nightlife;Bars
knCR_lZKTtC02nUVY-WXiQ,0,0,31,146,0,0.0,0.0,4.709677419354839,0.0,Tony Moreno Salon,Southwest,4690 W Cactus Ave,89141.0,4.5,31.0,Beauty & Spas;Hair Salons
20P1JukOLfR023mnrDeXlw,4,7,23,69,4,0.17391304347826086,0.17391304347826086,3.0,0.30434782608695654,Carl's Jr,,7598 Vegas Dr,89044.0,3.0,23.0,Food;Mexican;Restaurants;Fast Food;Desserts
mjaMLrGIe57Ay-AWiFUxBA,0,0,13,65,0,0.0,0.0,5.0,0.0,Landero Learning Center,Southeast,9620 S Las Vegas Blvd,89123.0,5.0,13.0,Shopping;Martial Arts;Fitness & Instruction;Musical Instruments & Teachers;Education;Active Life;Art Schools;Specialty Schools;Educational Services;Dance Schools;Tutoring Centers;Private Tutors
ygW1BY7co1ioTKmeWzJt-Q,0,0,5,20,0,0.0,0.0,4.0,0.0,Roberto's Taco Shop,,3085 N Rainbow Blvd,89108.0,4.0,5.0,Mexican;Fast Food;Restaurants
J5FQN8INQOjSgLUy-EfWaA,0,0,12,59,0,0.0,0.0,4.916666666666667,0.0,Inspired Beauty Salon,Southeast,9850 S Maryland Pkwy,89183.0,5.0,12.0,Skin Care;Blow Dry/Out Services;Men's Hair Salons;Beauty & Spas;Hair Salons;Hair Stylists
gD5dX44NzXnv66DyjTaaJQ,5,0,24,105,5,0.20833333333333334,0.20833333333333334,4.375,0.0,Rocket Fizz Henderson,,8878 S Eastern Ave,89123.0,4.5,24.0,Specialty Food;Food;Candy Stores
p6pQDhvxLIP7xRIQ_HVR-w,0,7,31,102,0,0.0,0.0,3.2903225806451615,0.22580645161290322,Port of Subs,,6174 W Flamingo Rd,89103.0,3.5,31.0,Sandwiches;Delis;Restaurants
cJ9BqupaJVeCTQQBWA3PAw,1,11,18,32,2,0.05555555555555555,0.1111111111111111,1.7777777777777777,0.6111111111111112,Little Caesar's Pizza,Sunrise,2272 S Nellis Blvd,89104.0,2.0,18.0,Pizza;Restaurants
pdhAYKrC-iA0roH0xKhSjA,0,0,4,20,0,0.0,0.0,5.0,0.0,Golden River Skin Care,Chinatown,5115 Spring Mountain Rd,89146.0,5.0,4.0,Beauty & Spas;Skin Care;Day Spas
o5ahGdCN2yWeqDJk4PAsqw,0,5,43,189,0,0.0,0.0,4.395348837209302,0.11627906976744186,eVapor8,Downtown,450 Fremont St,89101.0,4.5,43.0,Shopping;Tobacco Shops;Vape Shops
mF5L7qVH829Ow68Lz8PMNg,11,15,19,30,11,0.5789473684210527,0.5789473684210527,1.5789473684210527,0.7894736842105263,Diamond Cabaret,,3177 S Highland Dr,89109.0,1.5,19.0,Nightlife;Adult Entertainment
kkD5pal9rRzE4PjeYSL9mA,2,4,15,40,2,0.13333333333333333,0.13333333333333333,2.6666666666666665,0.26666666666666666,Del Taco,Sunrise,348 N Nellis Blvd,89110.0,2.5,15.0,Mexican;Restaurants
6roYDeCtF1wcXfQ9iaRv7g,2,3,19,74,2,0.10526315789473684,0.10526315789473684,3.8947368421052633,0.15789473684210525,Baskin Robbins,Northwest,4906 W Lone Mountain Rd,89130.0,4.0,19.0,Ice Cream & Frozen Yogurt;Food
Ke0nQzmHSGTdSqmagaNr4Q,0,1,3,8,0,0.0,0.0,2.6666666666666665,0.3333333333333333,Panda Express,Westside,820 S Rampart Blvd,89145.0,2.5,3.0,American (New);Restaurants
rVjPKBRVMFNgFWFCjbIMag,0,2,16,68,0,0.0,0.0,4.25,0.125,Ozzie's,Chinatown,5020 Spring Mountain Rd,89146.0,4.0,16.0,Nightlife;Bars
fvlYG05Odf5OYjjmSqc5pw,6,7,18,56,6,0.3333333333333333,0.3333333333333333,3.111111111111111,0.3888888888888889,Michael Kors,South Summerlin,1870 Festival Plaza Dr,89135.0,3.0,18.0,Shopping;Fashion;Women's Clothing
7iwhPvQ41NzYLHzIGjgNBg,0,0,24,120,0,0.0,0.0,5.0,0.0,Nail 21,Southeast,2185 E Windmill Ln,89123.0,5.0,24.0,Beauty & Spas;Nail Salons
iUFwE4oFs_JRVdqA3G7ICg,1,5,12,33,1,0.08333333333333333,0.08333333333333333,2.75,0.4166666666666667,Grand China Fine Chinese Cuisine,Northwest,7045 W Ann Rd,89130.0,3.0,12.0,Chinese;Restaurants
Za7NNCyOPnwem4xATpKSbg,2,4,15,45,3,0.13333333333333333,0.2,3.0,0.26666666666666666,Cafe Rio,,2600 W Sahara Ave,89102.0,3.0,15.0,Restaurants;Mexican
yPPc_6WzJfxAG4ybfheO4A,0,7,16,39,0,0.0,0.0,2.4375,0.4375,Corcoran's Irish Pub - McCarran Airport,Southeast,5757 Wayne Newton Blvd,89120.0,2.5,16.0,Bars;Nightlife;Pubs
ro0NAcCmnfOxK7U-cEvCYA,0,2,7,23,0,0.0,0.0,3.2857142857142856,0.2857142857142857,Comet Cleaners,,4965 W Tropicana Ave,89103.0,3.5,7.0,Dry Cleaning & Laundry;Laundry Services;Local Services
bzDkUbT-VM9b_yny9eR8FQ,0,4,11,34,0,0.0,0.0,3.090909090909091,0.36363636363636365,Verizon Authorized Retailer - GoWireless,Centennial,7150 N Durango Dr,89149.0,3.0,11.0,Internet Service Providers;Professional Services;Shopping;Electronics;Home Services;Mobile Phones
BFa7L8dr3sUUG1N2bPb-BQ,0,1,3,11,0,0.0,0.0,3.6666666666666665,0.3333333333333333,Wholesale Connection,,6380 S Valley View Blvd,89118.0,3.5,3.0,Professional Services;Wholesalers;Auto Parts & Supplies;Automotive
4xioa5IWUTYEepxCiqRMtw,1,4,16,43,1,0.0625,0.0625,2.6875,0.25,McDonald's,The Strip,3850 Las Vegas Blvd S,89109.0,2.5,16.0,Fast Food;Burgers;Restaurants
y3zcQ1nV9H_nk3lEGD_f0A,102,4,15,53,102,6.8,6.8,3.533333333333333,0.26666666666666666,Antiquities of Nevada - The Forum Shops at Caesars,The Strip,3500 S Las Vegas Blvd,89109.0,3.5,15.0,Antiques;Shopping;Art Galleries;Nightlife;Personal Shopping;Music Venues;Arts & Entertainment
LRLFCW9J6mwvyfrvpRPvgw,0,2,5,17,0,0.0,0.0,3.4,0.4,L Make Up Institute & Agency,Downtown,241 W Charleston Blvd,89102.0,3.5,5.0,Specialty Schools;Education;Beauty & Spas;Makeup Artists
m2O8Et88GKz5ldQtcQ1Zmg,2,3,7,21,2,0.2857142857142857,0.2857142857142857,3.0,0.42857142857142855,Nevada Nails,Spring Valley,4075 S Durango Dr,89147.0,3.0,7.0,Beauty & Spas;Nail Salons
n4xQUXcG_7PRmFrHuSrF4g,0,1,29,140,0,0.0,0.0,4.827586206896552,0.034482758620689655,Let's Face It Skin Care & Waxing,Southeast,6400 S Eastern Ave,89119.0,5.0,29.0,Waxing;Hair Removal;Skin Care;Beauty & Spas
suWt8IpJo_qZy1J5Q39Nxg,1,0,10,50,1,0.1,0.1,5.0,0.0,WHEELhouse,Westside,3111 S Valley View Blvd,89102.0,5.0,10.0,Auto Customization;Automotive
pBpArr5GdZ-BfF2sy6wrsw,0,2,13,55,0,0.0,0.0,4.230769230769231,0.15384615384615385,Better Jewelers,Centennial,6475 N Decatur Blvd,89131.0,4.0,13.0,Shopping;Jewelry
KjOpQ4QCf-sk_dbFJX_52w,0,0,13,62,0,0.0,0.0,4.769230769230769,0.0,Fido's Kitchen,Westside,7875 W Sahara Ave,89117.0,5.0,13.0,Pet Services;Pets;Food;Restaurants;Pet Adoption;Food Delivery Services;Specialty Food;Pet Stores;American (New)
fa4UEeL3aRrJ1DI5fZZLSg,0,0,3,15,0,0.0,0.0,5.0,0.0,Tim Lees Tattoo,The Strip,3663 S Las Vegas Blvd,89109.0,5.0,3.0,Beauty & Spas;Tattoo
kDZm3fZcLhotRwC50XE_qg,0,1,13,54,0,0.0,0.0,4.153846153846154,0.07692307692307693,Super B Burrito,,604 N Rainbow Blvd,89122.0,4.0,13.0,Mexican;Restaurants
qphdsRyyXIF5zteq4od2YQ,0,3,5,9,0,0.0,0.0,1.8,0.6,Green Valley Grocery,Spring Valley,3711 S Fort Apache Rd,89147.0,2.0,5.0,Automotive;Gas Stations
FszsBT-PshNfFojvO22rag,2,4,7,19,2,0.2857142857142857,0.2857142857142857,2.7142857142857144,0.5714285714285714,Goolsby Elementary School,South Summerlin,11175 W Desert Inn Rd,89135.0,2.5,7.0,Elementary Schools;Education
EY8Kuqx5gxcfMLsyq84lSg,8,1,34,155,8,0.23529411764705882,0.23529411764705882,4.5588235294117645,0.029411764705882353,Barre Fitness Studio Las Vegas,South Summerlin,3700 S Hualapai Way,89147.0,4.5,34.0,Active Life;Dance Schools;Specialty Schools;Fitness & Instruction;Pilates;Yoga;Barre Classes;Education
rrP6Yb9ZOfdYwWoJBNUsyA,0,0,11,55,0,0.0,0.0,5.0,0.0,Diamond Events & Catering,,3185 S Highland Dr,89109.0,5.0,11.0,Event Planning & Services;Caterers;Party & Event Planning
lz_TRWWkRAzHo_BzX_j7ng,0,0,9,45,0,0.0,0.0,5.0,0.0,Enterprise Rent-A-Car,Spring Valley,7150 S Durango,89113.0,5.0,9.0,Hotels & Travel;Car Rental
E3CBlFHZSjx9qy5Ik14fdw,1,4,4,4,1,0.25,0.25,1.0,1.0,LV Nail Designs,Eastside,1155 E Twain Ave,89169.0,1.0,4.0,Beauty & Spas;Nail Salons
P9GVKg1qQbBJQKQyriTmbw,6,6,20,60,6,0.3,0.3,3.0,0.3,Terrible Herbst,Spring Valley,9380 W Tropicana Ave,89147.0,3.0,20.0,Automotive;Car Wash;Gas Stations
82C_jeRkCXG375tOU6rJrg,0,0,11,55,0,0.0,0.0,5.0,0.0,Beauty By Chantal Perry,,9550 S Eastern Ave,89123.0,5.0,11.0,Makeup Artists;Hair Stylists;Beauty & Spas;Hair Salons
47Ce56CE_NnzdmCozdMQng,0,0,3,14,0,0.0,0.0,4.666666666666667,0.0,La Takiza,Eastside,3762 E Flamingo Rd,89121.0,4.5,3.0,Mexican;Restaurants
Zbq8tF7JmBBCqA69_gL5Uw,0,7,40,143,0,0.0,0.0,3.575,0.175,"MacKenzie River Pizza, Grill & Pub",South Summerlin,1550 S Pavilion Center Dr,89135.0,3.5,40.0,American (Traditional);Restaurants;Pizza
r5bmABB7wHWAHddTzIHVdw,0,2,8,32,0,0.0,0.0,4.0,0.25,Lucky Cigar and Smokes,Spring Valley,8665 W Flamingo Rd,89147.0,4.0,8.0,Head Shops;Tobacco Shops;Shopping
dENns4dukYRZunxCOUzRsw,1,2,4,12,1,0.25,0.25,3.0,0.5,Buck's Tavern,Sunrise,1204 N Nellis Blvd,89110.0,3.0,4.0,Nightlife;Burgers;Bars;Karaoke;Restaurants;Sandwiches
OK7s4ob7Vm8K3nf85D_tfw,0,0,7,35,0,0.0,0.0,5.0,0.0,Seven Hills Endodontics and Microsurgery Center,,9550 S Eastern Ave,89123.0,5.0,7.0,Dentists;Health & Medical;Endodontists
AQT-GO96DWZ3SkH-qBr7fQ,0,0,11,55,0,0.0,0.0,5.0,0.0,Binas Brow Boutique,Spring Valley,4245 S Grand Canyon Dr,89147.0,5.0,11.0,Beauty & Spas;Eyebrow Services;Permanent Makeup
sSbhLkw1B58zLeUtv5lpaQ,0,0,6,29,0,0.0,0.0,4.833333333333333,0.0,Cilantros True Mexican Cuisine,Westside,3886 W Sahara Ave,89102.0,5.0,6.0,Mexican;Restaurants
