businessId,flagged_reviews,one_star_count,total_reviews,total_stars,word_count,proportion_flagged_reviews,average_flagged_words_per_review,average_stars_per_review,proportion_one_star,name,neighborhood,address,postal_code,stars,review_count,categories,ifFail,failTimes
2gfnl6GnCQhOnUsE5tNHdQ,0,1,4,13,0,0,0,3.25,0.25,"Leslie's Pool Supplies, Service & Repair",,6831 W Flamingo Rd,89103,3,4,Swimming Pools;Hot Tub & Pool;Home Services;Pool & Hot Tub Service;Active Life;Beaches;Shopping;Home & Garden,0,0
9lVwit0qe1x6jKogS2rFdw,0,0,4,20,0,0,0,5,0,Opportunity Village - Ralph And Betty Engelstad Campus,Spring Valley,6050 S Buffalo Dr,89113,5,4,Local Services;Community Service/Non-Profit,0,0
J2KMZzLJtIDg4rSamXOyng,2,0,8,37,2,0.25,0.25,4.625,0,Alterations by Amber Dry Cleaners,Centennial,7785 N Durango Dr,89143,4.5,8,Dry Cleaning & Laundry;Laundry Services;Sewing & Alterations;Dry Cleaning;Local Services,0,0
0XdF70ljQMAwNd_Xe-s0CA,0,0,3,12,0,0,0,4,0,Samsung Galaxy Studio,The Strip,3570 S Las Vegas Blvd,89109,4,3,Mobile Phones;Shopping;Mobile Phone Accessories;Computers,0,0
BuGweXjpqEo_5ovBHd-7zQ,0,2,4,7,0,0,0,1.75,0.5,"Wendy's",Westside,301 S Decatur Blvd,89107,2,4,Burgers;Hot Dogs;Restaurants;Fast Food,0,0
ZNR0dkujYDCLM3CqtI9w8Q,0,0,3,10,0,0,0,3.33333,0,Mack Ribz BBQ & Louisiana Fried Chicken,Eastside,3333 S Maryland Pkwy,89169,3.5,3,Barbeque;Restaurants,0,0
V_bdNk4zSuXRRG07I0aF7Q,0,1,3,9,0,0,0,3,0.333333,Spud Shots And More,Downtown,2025 E Sahara Ave,89104,3,3,Food;Food Trucks,0,0
JlyCpJj_IIGMAWjdlfeWbg,0,0,4,18,0,0,0,4.5,0,4 Kaz Snooker Club & Bar,,5115 Spring Mountain Rd,89103,4.5,4,Nightlife;Pool Halls,0,0
N7RMcOvkxn_fX1ceGmgsZg,0,0,4,19,0,0,0,4.75,0,Dungeon Lair,Downtown,840 S Rancho Dr,89106,5,4,Hobby Shops;Arts & Entertainment;Shopping;Video Game Stores;Toy Stores;Books;Mags;Music & Video,0,0
2Wkg-H5gXsLh135IRgvC4A,0,0,4,19,0,0,0,4.75,0,Unity Martial Arts Academy,Summerlin,2380 N Buffalo Dr,89128,5,4,Martial Arts;Fitness & Instruction;Active Life,0,0
iBxgN8ZBVcDzQ5HhvwuzhA,0,1,3,11,0,0,0,3.66667,0.333333,U.S. Bank,,1421 N Jones Blvd,89108,3.5,3,Banks & Credit Unions;Financial Services,0,0
dJp6YuFJRCVHtM7SuY_mMA,1,1,3,10,1,0.333333,0.333333,3.33333,0.333333,Love Thai Cuisine,The Strip,332 W Sahara Ave,89102,3.5,3,Thai;Restaurants,0,0
ykKzoxBpRmYBTyW6NXxUqQ,0,1,3,10,0,0,0,3.33333,0.333333,Tre Bella Cafe,Spring Valley,5415 S Rainbow Blvd,89118,3.5,3,Restaurants;Sandwiches;Coffee & Tea;Food,0,0
EpLubXwajxLet8lTbJwJKQ,0,1,4,13,0,0,0,3.25,0.25,PostNet,Sunrise,6895 E Lake Mead Blvd,89156,3,4,Shipping Centers;Notaries;Printing Services;Local Services,0,0
XP6oR4hl1UdxqSalcGV0EA,0,0,6,26,0,0,0,4.33333,0,"Founder's Club",Eastside,3430 E Tropicana Ave,89121,4.5,6,Dive Bars;Pubs;Arts & Entertainment;Bars;Casinos;Karaoke;Nightlife,0,0
7EG0PfwZZQulDGMj7VznwQ,0,2,4,6,0,0,0,1.5,0.5,United States Postal Services,Northwest,8350 W Cheyenne Ave,89129,1.5,4,Public Services & Government;Post Offices,0,0
0N7ME2xu2Y_rYn5ID7SWcQ,1,2,5,14,2,0.2,0.4,2.8,0.4,Dollar General Market,,5991 W Cheyenne Ave,89108,3,5,Shopping;Discount Store,0,0
HQkEt6BrLxXcLM1IkfgUZA,0,0,7,32,0,0,0,4.57143,0,Julie Chang  - Vegas Vision,,4388 E Craig Rd,89115,4.5,7,Eyewear & Opticians;Optometrists;Shopping;Health & Medical,0,0
zqXQX-KDe1Ft_Fevf7lw7A,0,1,4,16,0,0,0,4,0.25,Golden Retriever Rescue of Southern Nevada,Northwest,7065 W Ann Rd,89130,4,4,Animal Shelters;Pets;Pet Stores,0,0
2-vFg3eA2S7ubaTGQeUoDw,0,1,5,19,0,0,0,3.8,0.2,Target Portrait Studios,Westside,8750 W Charleston Blvd,89117,4,5,Photographers;Session Photography;Event Planning & Services,0,0
olwnQPTEz4uq23HUrJB77w,0,3,8,24,0,0,0,3,0.375,Cotton On,The Strip,3200 Las Vegas Blvd,89109,3,8,"Accessories;Men's Clothing;Shopping;Fashion;Women's Clothing",0,0
hjWZIzp4pg2CUAuX-PjFOA,0,0,7,35,0,0,0,5,0,A&E Auto Sales,,3871 S Valley View,89103,5,7,Automotive;Car Dealers,0,0
6BKHJ528fNyOabaMUbJ7Ig,0,0,3,14,0,0,0,4.66667,0,Express Factory Outlet,Southeast,7400 S Las Vegas Blvd,89123,4.5,3,Outlet Stores;Shopping,0,0
SstJJVADGO50B8wut8M4wg,0,2,6,18,0,0,0,3,0.333333,Cash For Gold of Las Vegas,Westside,8565 W Sahara Ave,89117,3,6,Watches;Jewelry;Shopping;Pawn Shops,0,0
ST-IVOkIRq-DAyTD0e9DKw,0,0,2,10,0,0,0,5,0,Manila Sunshine Restaurant,Downtown,1428 E Charleston Blvd,89104,3.5,3,Restaurants;Filipino,0,0
NLjyjsb6x5CMSABk6EctxA,0,0,4,18,0,0,0,4.5,0,Brighton Collectibles Tivoli Village,Westside,440 S Rampart,89145,4.5,4,Jewelry;Shopping,0,0
HD_BtDQX2qycgayFFMW-0A,0,0,3,15,0,0,0,5,0,Las Vegas Movers,Sunrise,5841 E Charleston Blvd,89142,5,3,Movers;Home Services,0,0
HW7zxZhaq01rqphUvae7cA,0,0,10,43,0,0,0,4.3,0,Crowbar,,6851 W Flamingo Rd,89103,4.5,10,Nightlife;Bars;Sports Bars,1,1
Ec8kyMbufD0t9PLzszf8nw,0,0,6,21,0,0,0,3.5,0,United Blood Services,Northwest,4950 W Craig Rd,89130,3.5,6,Medical Centers;Health & Medical;Blood & Plasma Donation Centers,0,0
Yb_vynxYrpw-QM3cXPx0hQ,0,1,4,15,0,0,0,3.75,0.25,Movado Company Store,Southeast,7400 Las Vegas Blvd S,89123,4,4,Shopping;Watches,0,0
tXVx6Uo36MW6Yy-wMrS1Hw,0,2,4,10,0,0,0,2.5,0.5,7-Eleven,,6080 W Flamingo Rd,89103,2.5,4,Convenience Stores;Food,0,0
qE197cK3LFqM5lUXlvLdDw,0,0,3,9,0,0,0,3,0,Rebel Oil,Westside,3651 W Sahara Ave,89102,3,3,Automotive;Gas Stations,0,0
UKmVnT8q0aIlhPEyMFk5fA,0,2,5,12,0,0,0,2.4,0.4,Subway,,4111 Boulder Hwy,89121,2.5,5,Restaurants;Fast Food;Sandwiches,0,0
9tbs2m9zRxeNl1JdaHCK9Q,0,1,3,10,0,0,0,3.33333,0.333333,Baggers Bobbers & Choppers,Westside,6985 W Sahara Ave,89117,3.5,3,Motorcycle Repair;Auto Parts & Supplies;Automotive;Shopping;Motorcycle Gear,0,0
vnI5aUYsj_rubcY-A8CdDA,0,0,4,16,0,0,0,4,0,Hush Puppies Factory Direct,Southeast,7400 Las Vegas Blvd S,89123,4,4,Fashion;Shopping;Shoe Stores,0,0
q0H1PxtbZkVrdL1Ya_8lEg,0,0,4,14,0,0,0,3.5,0,Carvel Ice Cream,Southeast,5757 Wayne Newton Blvd,89119,3.5,4,Ice Cream & Frozen Yogurt;Food,0,0
mDmIiRv_KDCDMdidviGgoQ,0,0,3,15,0,0,0,5,0,Aromatherapy Garden,Westside,440 S Rampart Blvd,89145,5,3,Food;Organic Stores,0,0
wxOR3EyJ3YJiCeOLUbqfAg,0,0,5,25,0,0,0,5,0,Aliante Vision,Centennial,6555 N Decatur Blvd,89131,5,5,Health & Medical;Optometrists,0,0
9-vhYlEbFXLrW7Av7fI4Mw,0,0,3,13,0,0,0,4.33333,0,"Discreet Gentlemen's Club",,4636 Wynn Rd,89103,4.5,3,Adult Entertainment;Nightlife,0,0
N41VYb9fhafQOi1WP_VPCA,0,0,3,15,0,0,0,5,0,Evolution Motorsports,,3859 S Valley View Blvd,89103,5,3,Auto Repair;Automotive;Body Shops;Oil Change Stations,0,0
5_xRD5SmbvbiNYPOA4slHg,0,2,5,16,0,0,0,3.2,0.4,Red Star Lounge,Southeast,5757 Wayne Newton Blvd,89111,3,5,Bars;Airport Lounges;Nightlife,0,0
z0qEiYZI9VEcDRD6TT17XA,0,3,4,7,0,0,0,1.75,0.75,Red Rock Smoke Shop,Summerlin,10300 W Charleston Blvd,89135,2,4,Shopping;Tobacco Shops,0,0
UCdRR46BUOiPZhf0ChrXDQ,0,2,4,12,0,0,0,3,0.5,Farmers Insurance - Maryann Mangan,,7501 W Lake Mead Blvd,89128,3,4,Insurance;Financial Services,0,0
asuG7CR94SCF80KeKNsVGg,0,0,4,20,0,0,0,5,0,David Perrico Pop Strings Orchestra,South Summerlin,11011 W Charleston Blvd,89135,5,4,Arts & Entertainment;Nightlife;Music Venues,0,0
G4ToAT2Y2g6sMkBicutnkA,0,0,6,30,0,0,0,5,0,Vesper Salon,Northwest,5643 Centennial Center Blvd,89149,5,6,Blow Dry/Out Services;Hair Stylists;Hair Salons;Beauty & Spas;Makeup Artists,0,0
6OjPcTK1pN7QlLFOI9VQYQ,8,0,9,36,8,0.888889,0.888889,4,0,Cilantro Rack,Southeast,9890 S Maryland Pkwy,89183,4,9,"Women's Clothing;Fashion;Men's Clothing;Accessories;Shopping",0,0
SrsENP6Q4whh-soqvTyv_g,0,0,3,9,0,0,0,3,0,Dunkin Donuts,Southeast,560 E Windmill Ln,89123,3,3,Donuts;Food,0,0
n22wRmhfct7YZOouuTANiA,0,3,6,15,0,0,0,2.5,0.5,Tokyo Massage Center,Chinatown,5115 Spring Mountain Rd,89146,2.5,6,Beauty & Spas;Massage,0,0
TIUd6XX7-hF6EPF2NowMsA,0,1,5,19,0,0,0,3.8,0.2,Subway,Southeast,8170 S Eastern Ave,89123,4,5,Fast Food;Sandwiches;Restaurants,0,0
aAbL_y05zPWaIrT1QtDWxw,0,0,4,19,0,0,0,4.75,0,Kosher On the Grill,Spring Valley,8665 W Flamingo Rd,89147,5,4,Mexican;Kosher;Restaurants;Middle Eastern,0,0
3MoNq4UCtJV2y1_aQ8-F9w,0,1,3,11,0,0,0,3.66667,0.333333,Young Disciples Learning Center,Southeast,325 E Windmill Ln,89123,3.5,3,Local Services;Child Care & Day Care,0,0
Zc0ql3hFjqX1lLtnp2OzPg,0,0,3,13,0,0,0,4.33333,0,Cutters Way,Southeast,1801 E Tropicana Ave,89119,4.5,3,Beauty & Spas;Hair Salons,0,0
l0WmJtDC3DRZ2NRlG8t-4A,0,0,4,19,0,0,0,4.75,0,Supernova Comics,Downtown,450 E Fremont St,89101,5,4,Bookstores;Shopping;Comic Books;Books;Mags;Music & Video,0,0
E06aZED3ij0mB85gvGF4Cw,0,0,4,20,0,0,0,5,0,"Sarah Sorvillo, Holistic Birth Services",,8826 S Eastern Ave,89123,5,4,Health & Medical;Midwives;Herbs & Spices;Coffee & Tea;Specialty Schools;Doulas;Reiki;Food;Childbirth Education;Education;Placenta Encapsulations;Specialty Food;Adult Education,0,0
aqzudFPuAJzNyCjDVxTeSw,0,0,4,13,0,0,0,3.25,0,"Bruegger's",Spring Valley,4165 S Grand Canyon Dr,89147,3,4,Food;Bagels,0,0
_HszgBmqH72gRn_QivtwzQ,0,1,5,21,0,0,0,4.2,0.2,Las Vegas Vapes,,2901 W Washington Ave,89107,4,5,Vape Shops;Shopping;Electronics;Tobacco Shops,0,0
ZwUxF0UyHE2p32dQjFVseQ,5,1,3,11,5,1.66667,1.66667,3.66667,0.333333,Republic Glass & Mirror Company,Sunrise,4650 Judson Ave,89115,3.5,3,Home Services;Glass & Mirrors,0,0
B-e6YwrR772mFdcOij3vkg,6,6,10,26,12,0.6,1.2,2.6,0.6,VIP Smoke Shop,Spring Valley,4075 S Durango Dr,89147,2.5,10,Shopping;Tobacco Shops,0,0
BCkOhklc0cf2LLjz1Yb9jQ,3,3,4,8,6,0.75,1.5,2,0.75,Triple 7 Thrift Shop,Eastside,1801 E Tropicana Ave,89119,2,4,Shopping;Thrift Stores,0,0
GAhKwMfERTKgACn1Z2BMrg,0,0,4,17,0,0,0,4.25,0,The Black Market Hookah Lounge & Late Night Smoke Shop,Eastside,953 E Sahara Ave,89109,4,4,Nightlife;Hookah Bars;Dance Clubs;Bars,0,0
uRiMoyuuMXrhptZfYy067A,0,0,4,20,0,0,0,5,0,Advance Hair,Chinatown,6870 Spring Mountain Rd,89146,5,4,Hair Salons;Shopping;Hair Stylists;Beauty & Spas;Cosmetics & Beauty Supply,0,0
-I06hkMFrX0KBqu61ik1YA,0,0,4,20,0,0,0,5,0,Andre Agassi College Preparatory Academy,,1201 W Lake Mead Blvd,89106,5,4,Middle Schools & High Schools;Elementary Schools;Colleges & Universities;Education,0,0
R77ddSQ2sOYcA6Zq56QVXQ,0,0,3,15,0,0,0,5,0,Time Factory Watch Outlet,Southeast,7400 Las Vegas Blvd S,89123,5,3,Shopping;Watches,0,0
U_1DSadJKrFdJ6c_QT_MjQ,0,0,4,20,0,0,0,5,0,Ace Restoration,,6380 S Valley View Blvd,89118,5,4,Home Services;Damage Restoration,0,0
DDfGmZ07nTAR579uCd7gzQ,3,6,8,10,3,0.375,0.375,1.25,0.75,"McDonald's",Southeast,6005 S Eastern Ave,89119,1,8,Burgers;Fast Food;Restaurants,0,0
qY65wCQABsdUJcm-DPyq8g,1,3,4,8,1,0.25,0.25,2,0.75,Rent-A-Center,,1411 N Jones Blvd,89108,2,4,Na,0,0
8HZXPJwD5L1qf7A-7D8Trg,0,0,4,20,0,0,0,5,0,"Dee's Divas",Westside,7980 W Sahara Ave,89117,5,4,Active Life;Fitness & Instruction,0,0
CZp4MlVMYO2JiL_sutf-sQ,0,1,4,16,0,0,0,4,0.25,Silver State Tax & Multi-Services,Westside,2800 W Sahara Ave,89102,4,4,Insurance;Auto Insurance;Financial Services;Home & Rental Insurance;Notaries;Local Services;Tax Services,0,0
7SBtCKKeHbdB6-dIIkcZXw,2,0,7,22,2,0.285714,0.285714,3.14286,0,2nd Annual Asian Food Festival,Southwest,3333 Blue Diamond Rd,89139,3,7,Restaurants;Indian;Arts & Entertainment;Asian Fusion;Festivals,0,0
Ysp8YfvXBuZ6pQ7-rRedTA,1,2,3,7,1,0.333333,0.333333,2.33333,0.666667,iCandy,Southeast,5757 Wayne Newton Blvd,89119,2.5,3,Candy Stores;Specialty Food;Food,0,0
2NYoyaQjqX3_UvdKjkvvjQ,0,3,6,18,0,0,0,3,0.5,Blue Diamond Florist,Southwest,8090 Blue Diamond Rd,89178,3,6,Florists;Shopping;Flowers & Gifts,0,0
hq5JRFIaCM3nO9h5nuTidQ,0,1,3,11,0,0,0,3.66667,0.333333,Ace Dental,Eastside,5516 Boulder Hwy,89122,3.5,3,Endodontists;General Dentistry;Dentists;Health & Medical;Cosmetic Dentists,0,0
XDGLfvdEvcb0QWtNXHwnwQ,16,1,3,9,16,5.33333,5.33333,3,0.333333,Thyme In the Kitchen,Summerlin,1990 Village Center Cir,89134,3,3,Shopping;Home & Garden;Kitchen & Bath,0,0
Dlk0BIt_jFVn8EFuN6Vg3g,0,3,3,3,0,0,0,1,1,Jb Robinson Jewelers,Westside,4300 Meadows Ln,89107,1,3,Shopping;Jewelry,0,0
TqrjjUITGu3FrFiMOjHK3w,3,1,6,23,3,0.5,0.5,3.83333,0.166667,Smart & Final Extra,,1941 N Decatur Blvd,89108,4,6,Department Stores;Shopping;Food;Grocery;Fashion;Wholesale Stores,0,0
mFDK5PKhF3HUEoohI0C7BQ,0,0,3,13,0,0,0,4.33333,0,Rush Hour Tavern,,3985 E Sunset Rd,89120,4.5,3,Karaoke;Nightlife,0,0
yCkpp-ItQWo7jjA3ngmX_w,0,0,5,17,0,0,0,3.4,0,BBQ Shak,Southwest,7320 S Rainbow Blvd,89139,3.5,5,Barbeque;Restaurants,0,0
6nPyQJp7xmc1cvYaolwn8Q,1,6,8,13,1,0.125,0.125,1.625,0.75,Subway,Spring Valley,9360 W Flamingo Rd,89147,1.5,8,Fast Food;Sandwiches;Restaurants,0,0
Lmc3lUkWcFbTbxa1PvYOjg,0,2,4,12,0,0,0,3,0.5,Intrigue Jewelers,Westside,4300 Meadows Ln,89107,3,4,Jewelry Repair;Shopping;Local Services;Watches;Jewelry,0,0
Ysda0pj-AXhRgWla9BFmXg,3,2,9,32,6,0.333333,0.666667,3.55556,0.222222,Top of the Class Learning Center,Southeast,9175 S Las Vegas Blvd,89123,3.5,9,Child Care & Day Care;Local Services,0,0
MdmfvSjRKE048PUP75CRog,0,1,3,11,0,0,0,3.66667,0.333333,Plaza Hotel Wedding Chapel and Florist,Downtown,1 S Main St,89101,3.5,3,Event Planning & Services;Wedding Chapels;Shopping;Florists;Flowers & Gifts,0,0
9VS8aZ36zE8wor-xVaHGYg,0,0,5,19,0,0,0,3.8,0,MEET Las Vegas,Downtown,233 S 4th St,89101,4,5,Event Planning & Services;Venues & Event Spaces;Professional Services,0,0
m3A9MGH2k5n4GTkd-NvEGw,0,4,6,13,0,0,0,2.16667,0.666667,Mobil,Southeast,9705 S Maryland Pkwy,89183,2,6,Automotive;Convenience Stores;Food;Gas Stations,0,0
hA5d0x7yJwxZkEj8LT59Kw,0,1,3,10,0,0,0,3.33333,0.333333,Express Cuts and Rupunzel Reinvented,Spring Valley,5135 S Fort Apache Rd,89148,3.5,3,Beauty & Spas;Hair Salons,0,0
x6cs0dA9x6tt9o_bTzprjA,0,0,3,15,0,0,0,5,0,Brows and Lashes by Gigi,,1940 N Decatur Blvd,89108,5,3,Eyebrow Services;Permanent Makeup;Eyelash Service;Tattoo;Beauty & Spas,0,0
CCUA8H9EkJUKfj83-7qq8g,0,4,6,14,0,0,0,2.33333,0.666667,Milano Collection,Eastside,3528 S Maryland Pkwy,89169,2.5,6,Shopping;Fashion,0,0
cb_NbMbQQ9Uvq1-04YBavg,5,5,5,5,5,1,1,1,1,Lbc Mundial,Westside,9440 W Sahara Ave,89117,1,5,Couriers & Delivery Services;Local Services,0,0
dbXQekGQJreXLCG9jJW_7w,0,3,4,7,0,0,0,1.75,0.75,Jersey Solar,,4325 W Patrick Ln,89118,2,4,Utilities;Solar Installation;Home Services;Electricians,0,0
M22sRJrQqttne1au0uruow,1,0,3,11,1,0.333333,0.333333,3.66667,0,"Tony Big's Pizza N Pasta",Eastside,3330 E Tropicana Ave,89121,3.5,3,Restaurants;Pizza,0,0
cTH7Xswl6vRg5RY0efuR5Q,0,0,3,15,0,0,0,5,0,V3 Arts,Downtown,520 Fremont St,89101,5,3,Session Photography;Photographers;Video/Film Production;Professional Services;Event Planning & Services;Event Photography,0,0
h4LcNjQum23Deg8j2E5tPw,0,0,6,30,0,0,0,5,0,Stardust Salon / Anna Ware,Spring Valley,8680 W Warm Springs Rd,89148,5,6,Hair Stylists;Hair Salons;Beauty & Spas;Makeup Artists,0,0
EscKPtlOm_b2Iivtt2TbtQ,1,1,4,12,1,0.25,0.25,3,0.25,Jasmine Gardens Banquets,Westside,2560 Duneville St,89146,3,4,Wedding Planning;Venues & Event Spaces;Event Planning & Services,0,0
VTHua1ec6PkOEFvfzhyj4w,0,1,5,19,0,0,0,3.8,0.2,West Tires & Mufflers Shop,Westside,6700 W Sahara Ave,89146,4,5,Automotive;Tires;Auto Repair;Oil Change Stations,0,0
6z4fp-8YDR1Zh5Y0Ubni8g,0,0,3,14,0,0,0,4.66667,0,Pinoy Market,Westside,6820 W Sahara Ave,89146,4.5,3,Food;Filipino;Restaurants;Beauty & Spas;Grocery;Cosmetics & Beauty Supply;Farmers Market;Shopping,0,0
p4eFTbibagnaQWazeG7XjA,0,1,6,26,0,0,0,4.33333,0.166667,AM Computer Solutions,Southwest,7345 S Durango Dr,89113,4.5,6,Local Services;IT Services & Computer Repair,0,0
1uMeYvUxSsNijoztJ346xA,0,0,4,16,0,0,0,4,0,"Mr Bill's Pipe & Tobacco Co",Sunrise,4510 E Charleston Blvd,89104,4,4,Shopping;Tobacco Shops,0,0
M50hxxQZ_g27d3p1-sLA7A,0,1,4,16,0,0,0,4,0.25,PHX Boutique,Southeast,9151 S Las Vegas Blvd,89123,4,4,Fashion;Thrift Stores;Shopping;Used;Vintage & Consignment,0,0
DGgdgFcA1dGES9nsMDm--A,0,0,5,19,0,0,0,3.8,0,Icehouse Lounge,Downtown,650 S Main St,89101,4,5,Lounges;Bars;Nightlife,0,0
kEqME0CEC5giKbYkcZiBNw,0,3,9,24,0,0,0,2.66667,0.333333,Stein Mart,Westside,8125 W Sahara Ave,89117,2.5,9,Fashion;Shopping;Department Stores,0,0
IeEtVaOnSiTe_CzjgT5tkw,0,2,7,27,0,0,0,3.85714,0.285714,Southwest Medical Associates at Nellis - Pediatrics and OB/GYN,Sunrise,420 N Nellis Blvd,89110,4,7,Pediatricians;Health & Medical;Medical Centers;Doctors;Obstetricians & Gynecologists,0,0
xaF6q238K-ueSAyLBIFizA,0,0,3,10,0,0,0,3.33333,0,Identity Fashion Boutique,,9480 S Eastern Ave,89123,3.5,3,"Fashion;Shopping;Women's Clothing",0,0
vBmugOy-Adg5YnHTiTrQMA,0,3,4,8,0,0,0,2,0.75,Nevada Heart & Vascular Center,Southeast,500 E Windmill Ln,89123,2,4,Cardiologists;Doctors;Health & Medical;Vascular Medicine;Medical Centers,0,0
wroMmmJn18vJCNTL6IwFmw,0,0,4,16,0,0,0,4,0,River North,Westside,410 S Rampart Blvd,89145,4,4,Shopping;Home & Garden;Accessories;Fashion,0,0
REE2Yd27AdmOpIFjrRlEoA,0,1,9,36,0,0,0,4,0.111111,Fendi,The Strip,3600 Las Vegas Blvd,89109,4,9,"Men's Clothing;Women's Clothing;Shopping;Fashion;Accessories",0,0
exewVv5IJG8VS6yC6EAG7g,0,1,4,12,0,0,0,3,0.25,The Dance Shoppe,Spring Valley,6070 S Rainbow Blvd,89118,3,4,"Shopping;Sports Wear;Shoe Stores;Sporting Goods;Children's Clothing;Fashion",0,0
iaYDke1_HXaJMoT3JvYzig,0,1,3,7,0,0,0,2.33333,0.333333,Vons,Westside,4610 W Sahara Ave,89102,2.5,3,Food;Grocery;Bakeries,0,0
kFtqkY7AMQWJn3Q1E4PlIA,0,0,3,9,0,0,0,3,0,Richard Mille,The Strip,3720 S Las Vegas Blvd,89109,3,3,Shopping;Watches,0,0
URLIKY1aCKgPG6O3gmeyEA,0,0,3,15,0,0,0,5,0,SilQ Ashes Hookah Lounge,Westside,2800 W Sahara Ave,89102,5,3,Nightlife;Hookah Bars;Bars,0,0
BTPw3VyHkhFdVWdzIQLuYQ,0,0,3,15,0,0,0,5,0,Richard Lamoureaux-Martial Arts & Kali & Escrima & JKD,The Lakes,9101 W Sahara Ave,89117,5,3,Fitness & Instruction;Martial Arts;Active Life,0,0
npHRkHxgKjSGcFBi81EBWA,0,3,7,20,0,0,0,2.85714,0.428571,Red Mango,Eastside,3528 S Maryland Pkwy,89169,3,7,Ice Cream & Frozen Yogurt;Food;Juice Bars & Smoothies,0,0
MCbjELt7hrwkz47Gn2YDzQ,0,4,6,11,0,0,0,1.83333,0.666667,Five Star Plumbing,Southeast,9850 S Maryland Pkwy,89183,2,6,Home Services;Plumbing,0,0
QFY5NvENBTob21XQrdRWcA,0,0,4,18,0,0,0,4.5,0,Nail Tech,Southeast,8200 S Maryland Pkwy,89123,4.5,4,Beauty & Spas;Nail Salons,0,0
BsmtpAC1xCJlljJ0R3aygA,0,2,4,11,0,0,0,2.75,0.5,Reddy Ice,,1201 Searles Ave,89101,3,4,Ice Delivery;Local Services;Water Delivery,0,0
T9XOUa2dX4conDOqjUtmhA,2,7,9,15,4,0.222222,0.444444,1.66667,0.777778,"Sicily's Pizza II",,3137 Industrial Rd,89109,1.5,9,Restaurants;Italian;Pizza,0,0
r-rvuy79TWxU7fi1IRuy4Q,0,1,5,21,0,0,0,4.2,0.2,"Ata Master Yoon's Martial Arts Sc",Southwest,7435 S Durango Dr,89113,4,5,Martial Arts;Active Life;Fitness & Instruction,0,0
Y-3ExF1Yybn7tm38_2Wbkw,0,2,5,15,0,0,0,3,0.4,"Patricia's Beauty Salon",Sunrise,765 N Nellis Blvd,89110,3,5,Beauty & Spas;Hair Salons,0,0
miX9NV6l3EKB3P5Yd6_yyA,0,1,3,11,0,0,0,3.66667,0.333333,Vegas Royalty,The Strip,3667 S Las Vegas Blvd,89109,3.5,3,"Women's Clothing;Fashion;Shopping",0,0
RW0hFouTYdBCZdLECR8stw,0,2,3,7,0,0,0,2.33333,0.666667,"Noah's Ark Pet Salon",Southeast,7835 S Rainbow Blvd,89139,2.5,3,Pet Services;Pet Groomers;Pets,0,0
ilcmPcP2c4wmcYNn3yStlw,1,0,5,18,1,0.2,0.2,3.6,0,"Big Bang Toy's & Collectibles",Westside,4601 W Sahara Ave,89102,3.5,5,Toy Stores;Shopping,0,0
v8xqUHh5fMerCzp3FEPutg,1,2,3,7,1,0.333333,0.333333,2.33333,0.666667,The Lakes KinderCare,The Lakes,2600 Lake Sahara Dr,89117,2.5,3,Preschools;Education;Local Services;Child Care & Day Care;Elementary Schools,0,0
GNcCQc7OBGVEm-4NWv7RkA,0,0,4,20,0,0,0,5,0,Hair by Randie W,Centennial,6575 N Decatur Blvd,89131,5,4,Hair Salons;Beauty & Spas;Hair Stylists,0,0
E-0yfHPIoQk6FwXt6W6UYA,0,1,4,11,0,0,0,2.75,0.25,"Lucky's Restaurant",Eastside,3150 Paradise Rd,89109,3,4,Restaurants;Fast Food,0,0
PNLTTdkbosj1VB1u984Tyg,0,1,3,11,0,0,0,3.66667,0.333333,John Fish Jewelry School,Downtown,953 E Sahara Ave,89104,3.5,3,Education;Specialty Schools,0,0
qymbG4V5vC01eLF6LOZPQQ,0,0,3,11,0,0,0,3.66667,0,Red Feather Gourmet,Northwest,3231 N Decatur Blvd,89130,3.5,3,Restaurants;Greek,0,0
j2yJGZrWrh028qhT_hOO8w,0,1,5,20,0,0,0,4,0.2,Sims Eyebrow Threading,,4825 W Flamingo Rd,89103,4,5,Eyebrow Services;Beauty & Spas;Event Planning & Services;Henna Artists;Waxing;Hair Removal,0,0
jz64sETVLWr_GLUT7m-Mtw,0,0,9,39,0,0,0,4.33333,0,Trails Village Center,Summerlin,1970 Village Center Cir,89134,4.5,9,Shopping;Shopping Centers,0,0
cxRDlRomRL6fhxCxs7L_rw,0,0,3,15,0,0,0,5,0,Skull and Bones Comics,,6125 W Tropicana Ave,89103,5,3,Shopping;Comic Books;Books;Mags;Music & Video,0,0
YY0zHGIqBIVcIpjVmOu54A,0,2,7,19,0,0,0,2.71429,0.285714,Starbucks,Southeast,5757 Wayne Newton Blvd,89119,2.5,7,Food;Coffee & Tea,0,0
6LJRfw8CSF0La5yzaHeN6g,0,1,4,16,0,0,0,4,0.25,Tops Cleaners,Southeast,6235 S Pecos Rd,89120,4,4,Dry Cleaning & Laundry;Local Services;Laundry Services,0,0
54y4I_zFjiZ9bFSmMlzl5g,0,2,3,7,0,0,0,2.33333,0.666667,Punjab Market & Smoke Shop,,4001 S Decatur Blvd,89103,2.5,3,Grocery;Shopping;Vape Shops;Tobacco Shops;Food,0,0
